Season,date,HomeTeam,AwayTeam,FTHG,FTAG,Ave L5 Goals,Ave L5 Away,Ave L5 HS,Ave L5 AS,Ave L5 HST,Ave L5 AST,Ave L5 HC,Ave L5 AC,Ave L5 HF,Ave L5 AF,Ave L5 HY,Ave L5 AY,Ave L5 HR,Ave L5 AR,Result
2011-12,########,StokeH,LiverpoolA,1,0,1.4,1.6,9.8,13.4,4.8,7.8,4.0,6.0,10.6,11.0,1.4,2.2,0.0,0.0,1
2011-12,########,SunderlandH,ChelseaA,1,2,1.2,1.2,13.0,18.6,7.0,10.0,5.6,5.0,10.0,10.6,1.2,1.8,0.2,0.0,0
2011-12,########,WolvesH,TottenhamA,0,2,1.6,1.0,13.0,14.2,6.2,8.2,6.0,6.2,9.6,9.4,2.6,1.4,0.0,0.0,0
2011-12,########,FulhamH,BlackburnA,1,1,1.6,1.2,12.8,9.0,7.4,5.4,6.8,2.6,11.8,13.0,2.6,1.0,0.2,0.0,2
2011-12,########,NorwichH,WestBromA,0,1,1.0,1.6,12.4,11.4,6.0,6.0,3.6,3.6,12.6,8.6,0.6,1.6,0.2,0.0,0
2011-12,########,QPRH,NewcastleA,0,0,1.521546,0.8,13.48441,9.8,6.19,6.2,6.10545,6.0,11.43219,10.6,1.405703,2.2,0.063371,0.0,2
2011-12,########,AstonVillaH,NewcastleA,1,1,1.2,0.8,10.8,12.2,5.6,7.6,5.2,7.0,10.0,11.0,1.8,2.2,0.0,0.0,2
2011-12,########,BlackburnH,ArsenalA,4,3,1.4,1.6,12.6,15.6,5.8,8.8,4.8,6.2,12.6,8.4,3.2,2.4,0.0,0.4,1
2011-12,########,BoltonH,NorwichA,1,2,0.8,1.4,13.2,9.8,8.2,4.2,5.8,7.8,13.2,11.0,1.8,1.6,0.4,0.2,0
2011-12,########,EvertonH,WiganA,3,1,1.6,0.6,13.8,9.2,7.2,5.2,6.2,5.4,12.8,11.0,2.2,1.6,0.2,0.0,1
2011-12,########,SwanseaH,WestBromA,3,0,1.521546,1.2,13.48441,12.0,6.19,6.8,6.10545,5.0,11.43219,8.6,1.405703,1.8,0.063371,0.0,1
2011-12,########,WolvesH,QPRA,0,3,1.4,1.145627,13.2,10.58403,6.8,4.8,6.2,4.776679,9.6,11.95374,2.6,1.749049,0.0,0.090494,0
2011-12,########,FulhamH,ManCityA,2,2,1.4,2.6,12.0,17.0,8.2,9.8,6.0,6.6,11.4,11.4,2.6,1.6,0.2,0.0,2
2011-12,########,ManUnitedH,ChelseaA,3,1,4.0,0.8,19.0,18.8,12.4,9.6,6.6,6.0,10.4,11.0,1.8,2.4,0.0,0.0,1
2011-12,########,SunderlandH,StokeA,4,0,1.2,0.4,12.4,8.8,7.0,3.8,5.4,4.6,10.8,11.2,1.2,1.4,0.2,0.0,1
2011-12,########,TottenhamH,LiverpoolA,4,0,2.0,1.4,20.0,12.6,12.4,7.2,7.8,5.6,7.8,10.2,1.4,2.2,0.0,0.4,1
2011-12,########,ArsenalH,BoltonA,3,0,1.2,1.6,16.8,10.2,9.0,5.2,7.6,5.2,10.4,10.6,1.6,2.0,0.2,0.2,1
2011-12,########,ChelseaH,SwanseaA,4,1,2.6,1.145627,16.8,10.58403,8.8,4.8,5.8,4.776679,14.4,11.95374,2.8,1.749049,0.2,0.090494,1
2011-12,########,LiverpoolH,WolvesA,2,1,1.8,1.4,12.2,8.8,5.2,4.0,7.8,4.6,13.0,12.0,2.0,2.4,0.0,0.0,1
2011-12,########,ManCityH,EvertonA,2,0,2.6,0.4,18.0,9.4,10.0,4.6,5.6,6.0,7.4,11.2,0.4,2.6,0.0,0.2,1
2011-12,########,NewcastleH,BlackburnA,3,1,2.0,1.4,14.4,9.0,8.4,5.2,5.4,2.8,9.8,12.8,1.2,1.2,0.0,0.2,1
2011-12,########,StokeH,ManUnitedA,1,1,1.0,1.8,9.2,11.4,4.8,6.8,4.2,6.4,10.2,6.2,1.0,1.0,0.0,0.0,2
2011-12,########,WestBromH,FulhamA,0,0,0.8,1.2,12.0,13.8,6.6,7.4,3.4,4.8,11.6,11.8,1.6,2.2,0.2,0.0,2
2011-12,########,WiganH,TottenhamA,1,2,1.6,1.2,13.6,14.6,8.8,8.2,5.8,7.0,11.2,8.4,2.0,1.4,0.2,0.0,0
2011-12,########,QPRH,AstonVillaA,1,1,1.521546,1.2,13.48441,8.2,6.19,3.8,6.10545,4.0,11.43219,14.0,1.405703,3.2,0.063371,0.0,2
2011-12,########,NorwichH,SunderlandA,2,1,1.0,1.4,11.6,13.2,6.0,7.6,3.8,4.4,10.8,9.4,1.0,1.6,0.2,0.0,1
2011-12,########,AstonVillaH,WiganA,2,0,1.4,0.4,12.0,10.6,6.2,6.2,5.8,6.4,11.2,10.0,1.4,1.8,0.0,0.0,1
2011-12,########,BlackburnH,ManCityA,0,4,1.2,3.2,10.2,18.4,5.0,10.8,5.0,6.4,13.0,11.2,3.0,1.4,0.0,0.0,0
2011-12,########,EvertonH,LiverpoolA,0,2,1.2,0.8,14.2,12.4,6.8,6.8,5.0,6.4,13.2,9.8,1.6,2.0,0.4,0.4,0
2011-12,########,ManUnitedH,NorwichA,2,0,4.0,0.8,19.8,9.6,12.6,4.0,7.2,6.8,9.8,9.6,1.6,1.2,0.0,0.2,1
2011-12,########,SunderlandH,WestBromA,2,2,1.6,1.4,12.6,10.6,7.0,6.2,5.8,5.0,11.2,9.8,1.4,1.6,0.2,0.0,2
2011-12,########,WolvesH,NewcastleA,1,2,1.0,1.2,15.4,12.8,7.2,8.2,6.6,5.6,9.2,11.0,2.2,2.2,0.0,0.0,0
2011-12,########,BoltonH,ChelseaA,1,5,0.8,1.6,12.6,19.2,8.4,10.2,5.6,6.6,12.4,10.4,1.8,2.0,0.4,0.0,0
2011-12,########,FulhamH,QPRA,6,0,2.2,1.145627,13.8,10.58403,9.4,4.8,5.6,4.776679,9.8,11.95374,2.0,1.749049,0.2,0.090494,1
2011-12,########,SwanseaH,StokeA,2,0,1.521546,0.4,13.48441,9.2,6.19,3.8,6.10545,4.0,11.43219,12.6,1.405703,2.4,0.063371,0.0,1
2011-12,########,TottenhamH,ArsenalA,2,1,2.0,1.6,19.4,15.4,12.2,9.2,7.4,6.6,8.4,8.0,1.6,2.2,0.0,0.4,1
2011-12,########,ChelseaH,EvertonA,3,1,2.8,0.6,15.0,10.2,7.8,5.0,5.0,6.2,14.8,11.6,2.6,2.6,0.2,0.2,1
2011-12,########,LiverpoolH,ManUnitedA,1,1,1.4,2.0,13.2,11.2,5.8,6.0,8.8,5.8,11.6,7.0,2.0,1.0,0.0,0.0,2
2011-12,########,ManCityH,AstonVillaA,4,1,3.2,1.2,19.6,7.6,11.2,3.8,6.2,2.8,8.0,12.8,0.4,3.2,0.0,0.0,1
2011-12,########,NorwichH,SwanseaA,3,1,1.4,1.145627,12.0,10.58403,6.4,4.8,3.2,4.776679,10.4,11.95374,0.8,1.749049,0.2,0.090494,1
2011-12,########,QPRH,BlackburnA,1,1,1.521546,1.4,13.48441,9.4,6.19,6.2,6.10545,3.6,11.43219,12.6,1.405703,1.6,0.063371,0.2,2
2011-12,########,StokeH,FulhamA,2,0,0.8,0.6,9.6,12.8,4.6,6.4,4.8,4.4,11.6,12.4,1.6,3.0,0.0,0.0,1
2011-12,########,WiganH,BoltonA,1,3,1.6,2.2,13.6,10.8,8.8,6.8,6.2,4.0,12.0,11.6,2.4,2.6,0.2,0.2,0
2011-12,########,ArsenalH,SunderlandA,2,1,1.4,1.2,19.0,12.8,10.8,7.2,8.8,3.8,9.2,11.2,1.8,2.2,0.2,0.0,1
2011-12,########,NewcastleH,TottenhamA,2,2,2.0,1.6,13.0,14.0,7.0,8.4,4.8,5.8,10.0,9.8,1.2,1.6,0.0,0.0,2
2011-12,########,WestBromH,WolvesA,2,0,0.8,1.2,13.8,10.0,8.0,5.6,3.2,6.4,12.0,11.2,1.0,2.0,0.0,0.0,1
2011-12,########,AstonVillaH,WestBromA,1,2,1.4,1.2,10.6,9.6,4.6,5.8,5.6,5.4,11.0,9.8,1.4,2.2,0.2,0.0,0
2011-12,########,BoltonH,SunderlandA,0,2,0.8,1.0,12.4,13.0,8.4,6.8,4.8,4.8,13.2,12.4,1.6,2.4,0.2,0.0,0
2011-12,########,LiverpoolH,NorwichA,1,1,1.6,1.0,16.2,11.6,8.4,6.0,8.6,4.8,10.2,8.8,1.6,1.2,0.0,0.2,2
2011-12,########,NewcastleH,WiganA,1,0,1.6,0.2,12.6,10.8,7.0,5.4,4.8,6.4,10.4,12.6,1.8,1.4,0.0,0.0,1
2011-12,########,WolvesH,SwanseaA,2,2,1.0,0.8,17.0,10.2,8.8,6.4,6.6,6.4,9.6,7.2,2.0,1.2,0.0,0.0,2
2011-12,########,ArsenalH,StokeA,3,1,1.8,0.6,16.0,9.4,8.8,3.8,8.2,3.6,9.2,13.4,1.6,2.2,0.2,0.0,1
2011-12,########,BlackburnH,TottenhamA,1,2,1.2,1.6,12.8,14.2,6.2,9.0,6.2,5.8,14.6,9.8,3.2,1.6,0.0,0.0,0
2011-12,########,FulhamH,EvertonA,1,3,2.0,1.0,14.8,11.8,9.8,5.8,5.6,4.8,9.8,10.8,2.2,2.4,0.0,0.2,0
2011-12,########,ManUnitedH,ManCityA,1,6,3.4,4.0,18.6,19.0,12.0,11.2,7.0,6.2,11.2,11.4,2.0,2.0,0.2,0.0,0
2011-12,########,QPRH,ChelseaA,1,0,0.6,1.6,12.8,18.2,6.0,9.8,5.0,6.8,12.0,11.0,1.6,3.0,0.4,0.4,1
2011-12,########,ChelseaH,ArsenalA,3,5,3.0,2.2,14.4,15.6,8.4,9.6,4.2,6.4,12.8,10.6,2.2,2.6,0.2,0.4,0
2011-12,########,EvertonH,ManUnitedA,0,1,1.0,2.0,15.6,10.8,8.4,6.4,4.6,4.8,13.2,6.4,1.6,1.0,0.2,0.0,0
2011-12,########,ManCityH,WolvesA,3,1,3.2,0.8,20.0,9.8,11.2,4.8,6.4,6.2,10.2,8.4,0.8,2.2,0.2,0.0,1
2011-12,########,NorwichH,BlackburnA,3,3,1.8,1.4,13.0,9.2,6.8,5.6,4.2,3.4,8.2,12.8,1.0,1.6,0.2,0.2,2
2011-12,########,SunderlandH,AstonVillaA,2,2,1.8,1.2,12.4,8.0,6.8,3.8,5.8,3.6,11.0,13.4,1.6,3.0,0.2,0.0,2
2011-12,########,SwanseaH,BoltonA,3,1,1.6,1.8,12.6,9.0,6.8,5.6,6.4,3.2,8.4,12.0,1.6,2.6,0.0,0.4,1
2011-12,########,WestBromH,LiverpoolA,0,2,0.6,1.2,13.0,14.0,7.4,7.4,3.4,7.4,11.4,9.2,0.8,1.6,0.0,0.4,0
2011-12,########,WiganH,FulhamA,0,2,1.0,0.6,13.4,10.6,8.6,5.6,6.0,3.4,14.0,12.2,2.6,3.0,0.2,0.0,0
2011-12,########,TottenhamH,QPRA,3,1,2.4,1.0,19.8,13.8,12.6,8.4,6.8,5.6,9.8,10.2,1.0,1.4,0.0,0.0,1
2011-12,########,StokeH,NewcastleA,1,3,1.0,1.4,9.4,11.4,4.4,6.8,5.4,5.2,11.2,11.2,1.4,2.0,0.0,0.0,0
2011-12,########,ArsenalH,WestBromA,3,0,2.4,1.0,16.4,10.2,9.0,5.8,7.2,4.8,9.4,10.6,1.2,1.4,0.0,0.0,1
2011-12,########,AstonVillaH,NorwichA,3,2,1.4,1.2,11.2,10.8,4.6,6.8,5.8,5.4,11.4,9.0,1.0,1.8,0.2,0.2,1
2011-12,########,BlackburnH,ChelseaA,0,1,1.0,1.8,12.2,16.6,6.2,9.2,4.8,7.2,14.2,10.6,3.2,3.0,0.0,0.4,0
2011-12,########,LiverpoolH,SwanseaA,0,0,1.4,0.8,17.6,10.4,9.6,6.0,9.6,6.4,9.4,7.8,1.2,1.4,0.0,0.0,2
2011-12,########,ManUnitedH,SunderlandA,1,0,3.0,0.8,16.2,11.8,9.6,6.2,6.0,4.6,10.0,12.8,1.8,2.0,0.2,0.0,1
2011-12,########,NewcastleH,EvertonA,2,1,2.0,1.2,13.4,10.0,8.0,5.0,5.4,3.0,11.0,12.0,1.6,2.6,0.0,0.0,1
2011-12,########,QPRH,ManCityA,2,3,1.0,4.0,13.8,18.8,6.4,11.0,5.0,4.8,11.2,11.4,1.6,2.2,0.2,0.0,0
2011-12,########,BoltonH,StokeA,5,0,1.4,0.4,15.2,8.2,10.8,4.0,5.8,3.2,11.4,12.8,1.2,2.0,0.2,0.0,1
2011-12,########,FulhamH,TottenhamA,1,3,2.2,2.2,17.4,11.8,12.0,8.2,7.4,5.4,8.8,9.8,1.8,1.4,0.0,0.0,0
2011-12,########,WolvesH,WiganA,3,1,1.2,0.4,16.2,11.4,9.8,6.0,6.2,6.2,10.4,11.6,2.0,1.0,0.0,0.0,1
2011-12,########,EvertonH,WolvesA,2,1,1.4,0.6,15.4,8.0,8.8,4.2,6.0,5.2,13.6,9.0,1.6,2.2,0.2,0.0,1
2011-12,########,ManCityH,NewcastleA,3,1,3.0,1.4,17.2,11.0,9.2,6.2,5.8,5.0,10.4,11.2,0.8,1.4,0.2,0.0,1
2011-12,########,NorwichH,ArsenalA,1,2,1.8,2.6,12.6,17.8,6.2,11.6,3.8,6.6,7.8,10.2,1.6,1.6,0.0,0.2,0
2011-12,########,StokeH,QPRA,2,3,1.4,1.4,11.6,14.8,5.2,9.4,6.4,6.4,12.2,10.4,1.8,1.6,0.0,0.0,0
2011-12,########,SunderlandH,FulhamA,0,0,1.8,0.6,12.0,11.6,7.4,6.6,5.6,3.2,9.2,12.6,1.2,2.8,0.0,0.0,2
2011-12,########,SwanseaH,ManUnitedA,0,1,1.6,1.8,12.0,11.2,6.8,6.8,6.2,4.2,8.0,6.4,1.6,0.8,0.0,0.0,0
2011-12,########,WestBromH,BoltonA,2,1,0.8,1.2,13.4,8.0,7.6,5.4,3.6,3.8,10.6,11.2,0.4,2.2,0.0,0.4,1
2011-12,########,WiganH,BlackburnA,3,3,1.4,1.8,14.0,8.4,8.6,4.8,6.0,3.2,14.6,12.8,2.6,2.2,0.2,0.4,2
2011-12,########,ChelseaH,LiverpoolA,1,2,2.8,1.2,13.6,13.2,7.0,6.4,4.0,7.4,13.0,10.2,2.4,1.6,0.2,0.4,0
2011-12,########,TottenhamH,AstonVillaA,2,0,2.4,1.2,19.4,7.6,11.2,3.8,7.6,3.6,9.6,10.8,1.0,2.6,0.0,0.0,1
2011-12,########,ArsenalH,FulhamA,1,1,2.4,0.6,16.8,10.4,9.8,6.0,9.0,2.8,9.2,12.4,0.8,3.2,0.0,0.0,2
2011-12,########,BoltonH,EvertonA,0,2,1.4,1.4,12.8,11.6,9.6,7.0,5.2,3.0,10.4,11.4,1.0,2.4,0.4,0.0,0
2011-12,########,ChelseaH,WolvesA,3,0,2.8,0.6,13.8,8.8,7.6,4.2,4.2,4.0,11.6,9.2,2.2,2.0,0.2,0.0,1
2011-12,########,ManUnitedH,NewcastleA,1,1,1.6,1.6,15.8,11.0,9.2,6.8,7.6,4.8,10.6,11.2,1.6,1.6,0.2,0.2,2
2011-12,########,NorwichH,QPRA,2,1,2.2,1.6,12.2,13.6,6.8,8.4,4.8,5.8,8.8,10.2,1.6,1.6,0.0,0.0,1
2011-12,########,StokeH,BlackburnA,3,1,1.8,1.8,12.6,9.6,6.0,6.2,6.4,4.0,11.8,11.4,1.8,2.0,0.0,0.4,1
2011-12,########,SunderlandH,WiganA,1,2,1.8,0.8,12.6,11.0,8.2,5.8,5.4,6.0,10.2,12.4,1.6,1.2,0.0,0.0,0
2011-12,########,WestBromH,TottenhamA,1,3,1.0,2.4,12.0,13.0,7.2,8.8,2.8,5.4,11.0,10.0,0.8,1.2,0.0,0.0,0
2011-12,########,LiverpoolH,ManCityA,1,1,1.0,3.2,17.6,15.8,9.6,9.2,8.8,4.8,10.6,12.2,1.4,2.2,0.0,0.2,2
2011-12,########,SwanseaH,AstonVillaA,0,0,1.6,0.8,10.2,8.0,6.0,4.0,5.6,4.8,8.4,12.0,2.0,3.2,0.0,0.0,2
2011-12,########,AstonVillaH,ManUnitedA,0,1,1.4,1.0,9.6,10.8,4.2,6.0,4.6,3.8,10.2,8.4,0.8,0.8,0.2,0.0,0
2011-12,########,BlackburnH,SwanseaA,4,2,1.8,1.2,12.2,10.4,6.8,6.0,4.4,6.2,13.2,9.0,2.4,1.2,0.0,0.2,1
2011-12,########,ManCityH,NorwichA,5,1,3.4,1.2,16.8,10.0,10.4,6.0,6.6,5.0,10.8,7.6,0.8,1.6,0.2,0.0,1
2011-12,########,NewcastleH,ChelseaA,0,3,1.6,2.0,14.0,17.6,8.0,10.2,5.4,6.8,8.6,11.2,1.6,3.4,0.0,0.4,0
2011-12,########,QPRH,WestBromA,1,1,1.2,1.0,13.8,10.4,6.2,6.0,4.4,5.2,10.6,10.2,1.4,1.6,0.2,0.0,2
2011-12,########,TottenhamH,BoltonA,3,0,2.8,1.0,21.4,9.2,12.4,6.4,7.0,3.8,9.4,10.8,0.6,2.2,0.0,0.6,1
2011-12,########,WiganH,ArsenalA,0,4,1.0,3.0,12.8,17.2,7.4,11.0,5.2,6.6,13.6,11.2,2.8,1.4,0.2,0.0,0
2011-12,########,EvertonH,StokeA,0,1,1.0,0.4,14.2,8.2,7.6,4.6,6.4,4.2,13.8,13.0,1.4,2.2,0.2,0.0,0
2011-12,########,WolvesH,SunderlandA,2,1,1.6,1.0,17.2,13.0,10.6,7.0,7.0,4.4,11.4,13.2,1.8,2.4,0.0,0.0,1
2011-12,########,FulhamH,LiverpoolA,1,0,2.2,1.2,18.6,12.6,13.0,6.0,5.6,7.0,9.8,9.4,1.8,1.6,0.0,0.6,1
2011-12,########,ArsenalH,EvertonA,1,0,2.0,1.4,14.6,11.6,8.4,6.6,8.6,2.8,9.2,11.6,1.2,1.8,0.0,0.0,1
2011-12,########,BoltonH,AstonVillaA,1,2,1.4,1.0,14.8,9.8,10.6,5.4,5.2,5.2,10.8,9.6,0.6,2.4,0.2,0.0,0
2011-12,########,LiverpoolH,QPRA,1,0,0.8,1.0,19.0,11.4,11.4,6.4,10.8,5.2,10.0,8.6,1.2,1.0,0.0,0.0,1
2011-12,########,ManUnitedH,WolvesA,4,1,1.8,0.6,17.8,8.8,11.4,4.6,8.4,4.0,9.8,9.6,1.4,1.2,0.2,0.0,1
2011-12,########,NorwichH,NewcastleA,4,2,2.6,1.8,12.6,9.0,7.4,5.8,4.8,3.4,10.0,10.8,1.8,1.8,0.0,0.4,1
2011-12,########,SwanseaH,FulhamA,2,0,1.4,0.6,12.0,9.2,6.6,5.6,6.4,3.6,9.2,11.0,2.0,2.8,0.0,0.0,1
2011-12,########,WestBromH,WiganA,1,2,1.2,1.0,13.0,10.6,7.8,5.8,5.2,4.6,11.6,12.2,1.0,1.2,0.0,0.0,0
2011-12,########,StokeH,TottenhamA,2,1,2.0,2.2,11.8,13.2,5.8,9.8,6.2,6.0,11.4,10.2,2.0,1.4,0.0,0.2,1
2011-12,########,SunderlandH,BlackburnA,2,1,1.4,1.8,15.4,9.4,9.2,6.4,6.0,3.6,9.4,9.6,1.8,1.6,0.0,0.2,1
2011-12,########,ChelseaH,ManCityA,2,1,2.4,3.0,13.4,13.6,7.6,7.8,5.0,3.2,10.8,14.0,2.4,2.4,0.0,0.4,1
2011-12,########,BlackburnH,WestBromA,1,2,1.2,1.4,13.6,10.4,8.6,5.6,4.6,5.0,11.8,10.4,2.2,1.4,0.0,0.0,0
2011-12,########,EvertonH,NorwichA,1,1,0.6,1.0,16.4,9.2,8.6,5.2,8.2,3.2,12.8,8.4,1.2,1.6,0.2,0.0,2
2011-12,########,FulhamH,BoltonA,2,0,2.2,1.0,19.0,11.4,12.6,7.0,6.0,4.2,9.0,11.2,1.8,2.6,0.0,0.4,1
2011-12,########,NewcastleH,SwanseaA,0,0,1.0,1.0,13.6,10.0,7.6,5.2,6.4,5.2,9.6,9.0,1.8,0.8,0.0,0.2,2
2011-12,########,WiganH,ChelseaA,1,1,1.0,2.0,14.8,15.6,8.0,9.4,6.4,5.8,12.6,10.0,2.2,2.8,0.0,0.4,2
2011-12,########,WolvesH,StokeA,1,2,1.8,0.8,16.6,8.0,10.4,4.4,7.6,4.2,10.0,12.8,1.8,2.6,0.0,0.0,0
2011-12,########,AstonVillaH,LiverpoolA,0,2,1.2,1.6,10.8,15.4,5.4,8.0,4.6,8.8,8.6,10.4,0.8,1.2,0.2,0.2,0
2011-12,########,ManCityH,ArsenalA,1,0,3.2,2.4,16.2,14.8,10.6,9.4,6.0,5.2,11.6,11.4,1.0,1.8,0.2,0.0,1
2011-12,########,QPRH,ManUnitedA,0,2,1.0,1.2,12.6,12.0,5.0,6.6,3.2,4.2,8.8,9.2,1.4,1.2,0.0,0.0,0
2011-12,########,TottenhamH,SunderlandA,1,0,2.2,0.8,19.8,12.2,11.6,6.6,7.4,3.6,8.6,13.4,0.6,2.6,0.0,0.0,1
2011-12,########,BlackburnH,BoltonA,1,2,1.4,0.8,16.0,10.2,9.2,5.8,4.8,5.2,12.0,9.8,2.6,1.8,0.0,0.4,0
2011-12,########,WolvesH,NorwichA,2,2,2.0,1.4,15.2,10.2,9.8,6.8,6.4,3.8,9.6,9.4,2.0,2.0,0.0,0.0,2
2011-12,########,AstonVillaH,ArsenalA,1,2,1.0,2.6,9.6,13.8,4.2,9.2,5.0,6.8,8.2,11.4,1.2,2.2,0.4,0.0,0
2011-12,########,EvertonH,SwanseaA,1,0,0.8,0.8,16.6,8.4,9.0,5.2,9.0,4.8,11.4,10.6,1.2,1.0,0.0,0.2,1
2011-12,########,FulhamH,ManUnitedA,0,5,1.0,2.0,17.8,12.8,11.6,8.4,5.8,5.6,8.4,8.6,1.6,0.6,0.0,0.0,0
2011-12,########,ManCityH,StokeA,3,0,3.0,0.8,17.2,6.2,11.8,3.2,6.0,3.6,11.0,10.2,1.2,1.8,0.2,0.0,1
2011-12,########,NewcastleH,WestBromA,2,3,1.0,1.6,15.4,11.8,8.4,6.6,7.4,4.4,9.2,9.8,1.8,1.4,0.0,0.0,0
2011-12,########,QPRH,SunderlandA,2,3,1.2,1.2,13.6,14.0,5.6,8.4,3.8,5.4,8.8,11.8,1.2,2.4,0.0,0.0,0
2011-12,########,WiganH,LiverpoolA,0,0,0.8,1.2,15.2,16.0,8.2,8.2,6.8,9.8,12.6,11.0,1.6,1.4,0.0,0.2,2
2011-12,########,TottenhamH,ChelseaA,1,1,2.0,1.2,19.8,15.4,12.0,8.6,7.0,5.6,9.2,9.4,0.6,2.8,0.0,0.4,2
2011-12,########,BoltonH,NewcastleA,0,2,1.2,1.8,12.8,9.4,9.2,6.0,5.2,3.2,10.6,11.0,0.6,1.6,0.2,0.4,0
2011-12,########,ChelseaH,FulhamA,1,1,2.0,0.8,16.8,10.2,9.6,6.6,6.4,3.8,10.2,10.4,2.2,2.2,0.0,0.0,2
2011-12,########,LiverpoolH,BlackburnA,1,1,0.8,1.8,21.8,8.4,12.4,5.0,11.0,2.6,9.4,10.0,1.2,1.2,0.0,0.2,2
2011-12,########,ManUnitedH,WiganA,5,0,2.4,1.0,17.8,9.6,11.4,5.0,8.4,3.0,10.4,13.0,1.6,1.2,0.2,0.2,1
2011-12,########,StokeH,AstonVillaA,0,0,1.6,0.8,10.4,10.2,5.0,5.0,6.6,6.4,11.2,10.4,1.8,2.2,0.0,0.0,2
2011-12,########,SunderlandH,EvertonA,1,1,1.2,1.4,15.4,11.6,9.4,6.2,5.6,3.6,8.8,12.2,1.4,1.6,0.0,0.0,2
2011-12,########,WestBromH,ManCityA,0,0,0.8,2.2,11.0,13.4,6.2,7.2,5.8,4.0,10.4,12.8,1.0,2.4,0.0,0.4,2
2011-12,########,ArsenalH,WolvesA,1,1,1.8,0.8,15.2,7.4,9.6,3.4,9.4,2.4,8.0,9.6,1.0,1.6,0.0,0.2,2
2011-12,########,NorwichH,TottenhamA,0,2,2.0,2.2,11.2,14.8,6.6,9.8,4.6,7.6,10.2,8.4,2.0,1.2,0.0,0.2,0
2011-12,########,SwanseaH,QPRA,1,1,1.2,1.2,11.6,10.4,6.4,5.8,6.2,6.6,8.2,9.6,1.6,1.0,0.0,0.0,2
2011-12,########,LiverpoolH,NewcastleA,3,1,1.2,1.4,19.8,9.2,10.8,6.0,10.4,2.8,9.6,10.4,1.2,1.8,0.0,0.4,1
2011-12,########,ArsenalH,QPRA,1,0,1.4,1.0,16.6,9.2,10.0,4.8,9.8,5.8,8.4,9.4,1.4,1.4,0.0,0.0,1
2011-12,########,BoltonH,WolvesA,1,1,1.4,0.8,12.4,7.2,9.4,4.0,5.4,2.8,9.8,10.2,0.6,1.4,0.2,0.2,2
2011-12,########,ChelseaH,AstonVillaA,1,3,1.6,1.0,17.6,10.6,8.6,5.8,7.6,5.6,10.2,10.4,2.0,1.8,0.0,0.0,0
2011-12,########,ManUnitedH,BlackburnA,2,3,2.6,1.8,20.6,8.0,12.4,4.6,10.4,2.8,9.0,10.0,1.2,1.4,0.0,0.2,0
2011-12,########,NorwichH,FulhamA,1,1,1.6,0.6,12.2,11.0,7.2,6.8,4.2,4.4,10.2,8.8,1.6,1.2,0.0,0.0,2
2011-12,########,StokeH,WiganA,2,2,1.8,1.4,10.8,9.2,4.8,5.2,6.6,3.4,12.4,9.6,2.2,1.4,0.0,0.4,2
2011-12,########,SwanseaH,TottenhamA,1,1,0.8,2.0,10.4,15.4,5.6,9.8,6.2,7.6,8.0,7.8,1.2,1.4,0.0,0.2,2
2011-12,########,SunderlandH,ManCityA,1,0,1.0,1.0,14.4,14.6,8.8,7.0,4.8,5.2,8.8,11.8,1.4,1.8,0.0,0.4,1
2011-12,########,WestBromH,EvertonA,0,1,0.8,1.0,11.0,12.0,5.4,6.4,5.6,4.8,10.0,12.2,0.8,1.8,0.0,0.0,0
2011-12,########,AstonVillaH,SwanseaA,0,2,0.8,0.8,11.0,6.8,4.6,3.2,7.2,2.2,8.2,9.6,1.2,1.8,0.2,0.2,0
2011-12,########,BlackburnH,StokeA,1,2,1.4,1.0,15.0,6.8,9.0,3.4,4.8,4.0,9.8,9.0,2.2,1.6,0.0,0.0,0
2011-12,########,FulhamH,ArsenalA,2,1,1.2,1.8,19.0,14.6,11.6,9.6,5.6,7.0,7.2,10.2,1.0,1.8,0.0,0.2,1
2011-12,########,QPRH,NorwichA,1,2,1.2,1.6,13.8,10.4,6.2,6.0,4.2,4.2,7.8,10.2,1.2,2.0,0.2,0.0,0
2011-12,########,WolvesH,ChelseaA,1,2,1.8,1.6,13.0,15.6,8.2,9.2,4.8,5.4,8.6,8.0,2.2,1.8,0.0,0.0,0
2011-12,########,ManCityH,LiverpoolA,3,0,3.0,0.8,15.6,16.2,11.6,8.8,6.0,9.0,10.2,10.6,1.0,1.8,0.2,0.2,1
2011-12,########,TottenhamH,WestBromA,1,0,1.6,1.2,19.4,11.8,12.2,6.0,9.0,4.2,7.4,11.0,0.6,1.8,0.0,0.0,1
2011-12,########,WiganH,SunderlandA,1,4,1.0,1.6,15.6,12.4,8.4,8.2,6.8,4.4,11.0,10.2,1.4,1.8,0.0,0.0,0
2011-12,########,EvertonH,BoltonA,1,2,1.0,1.0,15.0,11.0,7.6,6.6,9.2,6.8,10.4,9.2,0.8,1.6,0.0,0.2,0
2011-12,########,NewcastleH,ManUnitedA,3,0,1.4,1.8,14.8,12.6,7.6,8.4,6.8,6.2,11.0,10.0,1.4,1.0,0.0,0.0,1
2011-12,########,TottenhamH,EvertonA,2,0,1.6,0.8,18.2,11.4,11.8,6.0,8.0,5.0,7.6,12.2,0.8,1.8,0.0,0.0,1
2011-12,########,AstonVillaH,EvertonA,1,1,0.4,0.6,12.0,9.4,5.6,4.0,7.8,4.8,8.4,12.4,1.2,1.8,0.2,0.0,2
